Generación,x,Fitness
466,4.604216820100067,0.21466068838601837
467,4.604216820100067,0.21466068838601837
468,4.604216820100067,0.21466068838601837
469,4.604216820100067,0.21466068838601837
470,4.604216820100067,0.21466068838601837
471,4.604216820100067,0.21466068838601837
472,4.604216820100067,0.21466068838601837
473,4.604216820100067,0.21466068838601837
474,4.604216820100067,0.21466068838601837
475,4.604216820100067,0.21466068838601837
476,4.604216820100067,0.21466068838601837
477,4.604216820100067,0.21466068838601837
478,4.604216820100067,0.21466068838601837
479,4.604216820100067,0.21466068838601837
480,4.604216820100067,0.21466068838601837
481,4.604216820100067,0.21466068838601837
482,4.604216820100067,0.21466068838601837
483,4.604216820100067,0.21466068838601837
484,4.604216820100067,0.21466068838601837
485,4.604216820100067,0.21466068838601837
486,4.604216820100067,0.21466068838601837
487,4.604216820100067,0.21466068838601837
488,4.604216820100067,0.21466068838601837
489,4.604216820100067,0.21466068838601837
490,4.604216820100067,0.21466068838601837
491,4.604216820100067,0.21466068838601837
492,4.604216820100067,0.21466068838601837
493,4.604216820100067,0.21466068838601837
494,4.604216820100067,0.21466068838601837
495,4.604216820100067,0.21466068838601837
496,4.604216820100067,0.21466068838601837
497,4.604216820100067,0.21466068838601837
498,4.604216820100067,0.21466068838601837
499,4.604216820100067,0.21466068838601837
500,4.604216820100067,0.21466068838601837
