Generación,x,y,Fitness
447,9.502539018770456,9.50253362850566,59.002533076186985
448,9.502539018770456,9.50253362850566,59.002533076186985
449,9.502539018770456,9.50253362850566,59.002533076186985
450,9.502539018770456,9.50253362850566,59.002533076186985
451,9.502539018770456,9.50253362850566,59.002533076186985
452,9.502539018770456,9.50253362850566,59.002533076186985
453,9.502539018770456,9.50253362850566,59.002533076186985
454,9.502539018770456,9.50253362850566,59.002533076186985
455,9.502539018770456,9.50253362850566,59.002533076186985
456,9.502539018770456,9.50253362850566,59.002533076186985
457,9.502539018770456,9.50253362850566,59.002533076186985
458,9.502539018770456,9.50253362850566,59.002533076186985
459,9.502539018770456,9.50253362850566,59.002533076186985
460,9.502539018770456,9.50253362850566,59.002533076186985
461,9.502539018770456,9.50253362850566,59.002533076186985
462,9.502539018770456,9.50253362850566,59.002533076186985
463,9.502539018770456,9.50253362850566,59.002533076186985
464,9.502539018770456,9.50253362850566,59.002533076186985
465,9.502539018770456,9.50253362850566,59.002533076186985
466,9.502539018770456,9.50253362850566,59.002533076186985
467,9.502539018770456,9.50253362850566,59.002533076186985
468,9.502539018770456,9.50253362850566,59.002533076186985
469,9.502539018770456,9.50253362850566,59.002533076186985
470,9.502539018770456,9.50253362850566,59.002533076186985
471,9.502539018770456,9.50253362850566,59.002533076186985
472,9.502539018770456,9.50253362850566,59.002533076186985
473,9.502539018770456,9.50253362850566,59.002533076186985
474,9.502539018770456,9.50253362850566,59.002533076186985
475,9.502539018770456,9.50253362850566,59.002533076186985
476,9.502539018770456,9.50253362850566,59.002533076186985
477,9.502539018770456,9.50253362850566,59.002533076186985
478,9.502539018770456,9.50253362850566,59.002533076186985
479,9.502539018770456,9.50253362850566,59.002533076186985
480,9.502539018770456,9.50253362850566,59.002533076186985
481,9.502539018770456,9.50253362850566,59.002533076186985
482,9.502539018770456,9.50253362850566,59.002533076186985
483,9.502539018770456,9.50253362850566,59.002533076186985
484,9.502539018770456,9.50253362850566,59.002533076186985
485,9.502539018770456,9.50253362850566,59.002533076186985
486,9.502539018770456,9.50253362850566,59.002533076186985
487,9.502539018770456,9.50253362850566,59.002533076186985
488,9.502539018770456,9.50253362850566,59.002533076186985
489,9.502539018770456,9.50253362850566,59.002533076186985
490,9.502539018770456,9.50253362850566,59.002533076186985
491,9.502539018770456,9.50253362850566,59.002533076186985
492,9.502539018770456,9.50253362850566,59.002533076186985
493,9.502539018770456,9.50253362850566,59.002533076186985
494,9.502539018770456,9.50253362850566,59.002533076186985
495,9.502539018770456,9.50253362850566,59.002533076186985
496,9.502539018770456,9.50253362850566,59.002533076186985
497,9.502539018770456,9.50253362850566,59.002533076186985
498,9.502539018770456,9.50253362850566,59.002533076186985
499,9.502539018770456,9.50253362850566,59.002533076186985
500,9.502539018770456,9.50253362850566,59.002533076186985
